field_1,id,w,link_id
"776","4964000138","5.5","4964000138"
"777","4062101468","6.0","4062101468"
"778","5508368259","4.5","5508368259"
"779","4963999569","2.25","4963999569"
"780","2956775837","2.5","2956775837"
"781","3541427578","2.5","3541427578"
"782","2956775836","3.0","2956775836"
"783","3541429494","1.5","3541429494"
"784","2956775863","3.0","2956775863"
"785","8193711351","6.5","8193711351"
"786","1450520646","6.5","1450520646"
"787","1450529869","6.5","1450529869"
"788","8193711344","8.0","8193711344"
"789","8193711350","8.0","8193711350"
"790","4871405618","8.0","4871405618"
"791","9199234311","0.30000000000000004","9199234311"
"792","1450523743","5.1","1450523743"
"793","9102672716","6.199999999999999","9102672716"
"794","1450532957","7.5","1450532957"
"795","9199234292","0.30000000000000004","9199234292"
"796","9199234310","0.30000000000000004","9199234310"
"797","9199259639","5.1","9199259639"
"798","9102732943","7.0","9102732943"
"799","9199259624","0.30000000000000004","9199259624"
"800","9199259640","0.30000000000000004","9199259640"
"801","8193711338","7.5","8193711338"
"802","1450523744","5.1","1450523744"
"803","8193711342","6.5","8193711342"
"804","1450532959","10.0","1450532959"
"805","9199234294","0.30000000000000004","9199234294"
"806","1450527027","4.5","1450527027"
"807","1450525206","9.0","1450525206"
"808","1450529906","9.0","1450529906"
"809","1895404304","9.0","1895404304"
"810","8193711339","8.0","8193711339"
"811","1453671798","9.0","1453671798"
"812","1450527580","4.5","1450527580"
"813","8193711340","6.5","8193711340"
"814","8193711341","8.0","8193711341"
"815","1450529867","6.5","1450529867"
"816","1453677185","9.0","1453677185"
"817","3424326167","4.5","3424326167"
"818","1450531670","10.0","1450531670"
"819","9102732942","7.0","9102732942"
"820","9102732941","7.0","9102732941"
"821","9685529441","5.1","9685529441"
"822","9776946570","2.7","9776946570"
"823","5573457869","5.199999999999999","5573457869"
"824","5248769756","6.0","5248769756"
"825","9101000121","0.4","9101000121"
"826","9100117658","5.1","9100117658"
"827","9215307508","2.6","9215307508"
"828","9100117663","0.4","9100117663"
"829","1452212873","4.5","1452212873"
"830","8193711348","6.5","8193711348"
"831","5888851487","9.0","5888851487"
"832","1452221437","4.5","1452221437"
"833","1452221491","6.5","1452221491"
"834","9176043220","10.0","9176043220"
"835","4996342792","1.75","4996342792"
"836","1452250372","11.35","1452250372"
"837","7090045130","10.0","7090045130"
"838","7933333845","12.5","7933333845"
"839","7090056554","7.7","7090056554"
"840","4996342791","5.2","4996342791"
"841","4996342800","0.6000000000000001","4996342800"
"842","4996342782","7.7","4996342782"
"843","1452371979","8.5","1452371979"
"844","7933333824","12.5","7933333824"
"845","1452371975","12.5","1452371975"
"846","1452371971","15.0","1452371971"
"847","4955283667","2.5","4955283667"
"848","1452252804","3.0","1452252804"
"849","2572147241","2.5","2572147241"
"850","4955283708","2.5","4955283708"
"851","1901523986","7.0","1901523986"
"852","4955283666","3.0","4955283666"
"853","1452375192","8.5","1452375192"
"854","2572147224","7.0","2572147224"
"855","4955283707","2.5","4955283707"
"856","2572147245","7.0","2572147245"
"857","5923253717","3.0","5923253717"
"858","1452252855","3.0","1452252855"
"859","2879407832","2.0","2879407832"
"860","5923253714","3.0","5923253714"
"861","2572152600","1.5","2572152600"
"862","5923253629","8.5","5923253629"
"863","5923253715","3.0","5923253715"
"864","2879407833","0.5","2879407833"
"865","2879407831","0.5","2879407831"
"866","4955348344","2.25","4955348344"
"867","1452302868","2.625","1452302868"
"868","6784800983","3.5","6784800983"
"869","6100198702","9.0","6100198702"
"870","8718738055","8.25","8718738055"
"871","1452354585","9.0","1452354585"
"872","9961851110","8.25","9961851110"
"873","8718738049","8.25","8718738049"
"874","8718738063","2.25","8718738063"
"875","9961851112","12.25","9961851112"
"876","6449199650","8.25","6449199650"
"877","9961851111","12.25","9961851111"
"878","6784806585","4.0","6784806585"
"879","4550854650","16.0","4550854650"
"880","8193711354","9.5","8193711354"
"881","1452354601","9.5","1452354601"
"882","8193711355","9.5","8193711355"
"883","9100117636","8.25","9100117636"
"884","9100117635","3.5","9100117635"
"885","8718738059","8.25","8718738059"
"886","1452354605","8.0","1452354605"
"887","9069150923","8.0","9069150923"
"888","1895404355","16.0","1895404355"
"889","8718738061","3.5","8718738061"
"890","1452381163","6.0","1452381163"
"891","2662847745","6.0","2662847745"
"892","1452372901","12.5","1452372901"
"893","9069150939","6.0","9069150939"
"894","2662847757","7.0","2662847757"
"895","1452354622","2.5","1452354622"
"896","4897639820","5.5","4897639820"
"897","4996342809","1.5","4996342809"
"898","1901523993","7.0","1901523993"
"899","4912496976","3.0","4912496976"
"900","1452378025","6.0","1452378025"
"901","4996342810","1.5","4996342810"
"902","4996342805","1.5","4996342805"
"903","1452381160","6.0","1452381160"
"904","6187808529","6.0","6187808529"
"905","4954764922","6.0","4954764922"
"906","4758254664","2.5","4758254664"
"907","8404916635","4.5","8404916635"
"908","6449313772","9.0","6449313772"
"909","5573421434","10.0","5573421434"
"910","1452371970","9.5","1452371970"
"911","1452371968","10.5","1452371968"
"912","4955283673","2.5","4955283673"
"913","1452371969","8.0","1452371969"
"914","8718755549","9.5","8718755549"
"915","4955283675","9.5","4955283675"
"916","4758254654","4.0","4758254654"
"917","4955283672","1.5","4955283672"
"918","4367597304","4.0","4367597304"
"919","4996342804","1.2","4996342804"
"920","4955364744","5.5","4955364744"
"921","4955283676","8.5","4955283676"
"922","8718755543","4.0","8718755543"
"923","4758254673","3.0","4758254673"
"924","4758254656","6.0","4758254656"
"925","4996342802","5.2","4996342802"
"926","4955364739","2.5","4955364739"
"927","4996342785","2.4000000000000004","4996342785"
"928","2572147219","12.5","2572147219"
"929","9069150948","12.5","9069150948"
"930","4955283663","5.5","4955283663"
"931","9069150947","12.5","9069150947"
"932","1452381155","9.5","1452381155"
"933","8718738114","12.5","8718738114"
"934","1452372912","13.5","1452372912"
"935","1452375175","12.5","1452375175"
"936","8718738112","5.5","8718738112"
"937","4955283706","2.5","4955283706"
"938","2662847762","6.0","2662847762"
"939","4955364748","8.5","4955364748"
"940","6784806590","7.0","6784806590"
"941","9100117630","8.25","9100117630"
"942","9100117631","8.5","9100117631"
"943","9100117637","8.5","9100117637"
"944","4990627978","7.7","4990627978"
"945","9100117627","3.5","9100117627"
"946","6187808524","7.0","6187808524"
"947","4996342813","2.2","4996342813"
"948","6187808527","5.5","6187808527"
"949","1901524215","7.0","1901524215"
"950","9069147603","7.0","9069147603"
"951","4902309329","2.5","4902309329"
"952","4990627994","7.7","4990627994"
"953","4990627993","2.2","4990627993"
"954","4902309328","1.7","4902309328"
"955","4990627985","0.6000000000000001","4990627985"
"956","4955283664","2.5","4955283664"
"957","4955283662","2.7","4955283662"
"958","6187808520","7.0","6187808520"
"959","8852508106","10.0","8852508106"
"960","4996342812","2.2","4996342812"
"961","8852508105","10.0","8852508105"
"962","9069150951","10.0","9069150951"
"963","4367597298","6.0","4367597298"
"964","4955283668","1.5","4955283668"
"965","9069150940","7.0","9069150940"
"966","1901501873","10.5","1901501873"
"967","3424326323","4.5","3424326323"
"968","3424326310","4.5","3424326310"
"969","3424326257","4.5","3424326257"
"970","8321305267","4.875","8321305267"
"971","1830090646","8.625","1830090646"
"972","6394085085","5.25","6394085085"
"973","1469494095","9.0","1469494095"
"974","1469494116","9.0","1469494116"
"975","5956902208","3.5","5956902208"
"976","8078313017","9.0","8078313017"
"977","1469494111","9.0","1469494111"
"978","6711788087","4.5","6711788087"
"979","5198399386","5.25","5198399386"
"980","2271614996","9.0","2271614996"
"981","5956902197","4.5","5956902197"
"982","5956902214","4.0","5956902214"
"983","6711782371","4.5","6711782371"
"984","1469494136","9.0","1469494136"
"985","8404916668","9.0","8404916668"
"986","1918652418","6.6","1918652418"
"987","2980031771","9.5","2980031771"
"988","1469660621","8.0","1469660621"
"989","1469660623","8.5","1469660623"
"990","7892961671","2.5","7892961671"
"991","2980031770","9.5","2980031770"
"992","5198399105","4.0","5198399105"
"993","1469663348","10.5","1469663348"
"994","7892961676","8.5","7892961676"
"995","10223671023","8.0","10223671023"
"996","10223671024","0.7","10223671024"
"997","5956901972","12.5","5956901972"
"998","5198392553","3.0","5198392553"
"999","7938942671","8.5","7938942671"
"1000","1469666043","9.5","1469666043"
"1001","1918647953","9.5","1918647953"
"1002","7214715284","12.5","7214715284"
"1003","7938942672","3.0","7938942672"
"1004","5249979621","2.5","5249979621"
"1005","7214720652","10.0","7214720652"
"1006","1918648023","2.1","1918648023"
"1007","1470693402","10.0","1470693402"
"1008","1469676804","12.5","1469676804"
"1009","7892972532","9.5","7892972532"
"1010","1918647782","7.0","1918647782"
"1011","7892972531","8.5","7892972531"
"1012","7892972526","5.75","7892972526"
"1013","7938942670","4.0","7938942670"
"1014","9251007621","0.30000000000000004","9251007621"
"1015","1470692940","3.85","1470692940"
"1016","1470692958","7.6","1470692958"
"1017","9392434607","0.30000000000000004","9392434607"
"1018","9251007623","0.4","9251007623"
"1019","9392434615","0.30000000000000004","9392434615"
"1020","5272957511","7.6","5272957511"
"1021","9392434611","0.30000000000000004","9392434611"
"1022","1470692960","7.6","1470692960"
"1023","9245536115","0.30000000000000004","9245536115"
"1024","9409986727","7.6","9409986727"
"1025","9245536118","0.30000000000000004","9245536118"
"1026","9372915259","0.30000000000000004","9372915259"
"1027","9409986728","7.6","9409986728"
"1028","1470692961","7.6","1470692961"
"1029","5249979689","0.4","5249979689"
"1030","9100747554","7.6","9100747554"
"1031","3812524458","7.7","3812524458"
"1032","9409986740","0.30000000000000004","9409986740"
"1033","9100747568","0.30000000000000004","9100747568"
"1034","9392434655","0.30000000000000004","9392434655"
"1035","9100747559","0.30000000000000004","9100747559"
"1036","1470918276","10.0","1470918276"
"1037","1470918156","10.0","1470918156"
"1038","9205056524","10.0","9205056524"
"1039","3005323638","10.0","3005323638"
"1040","3069353473","8.5","3069353473"
"1041","1470918282","7.5","1470918282"
"1042","5956901922","5.1","5956901922"
"1043","1470918274","5.1","1470918274"
"1044","1470918159","10.0","1470918159"
"1045","9205056522","5.199999999999999","9205056522"
"1046","9251007656","5.1","9251007656"
"1047","1470937868","6.1","1470937868"
"1048","5272957472","5.2","5272957472"
"1049","3069353471","10.0","3069353471"
"1050","5272957468","2.2","5272957468"
"1051","5272957583","0.4","5272957583"
"1052","9372915258","0.1","9372915258"
"1053","1470918951","10.1","1470918951"
"1054","3069423002","0.4","3069423002"
"1055","3069422996","6.0","3069422996"
"1056","3646230743","6.0","3646230743"
"1057","5198399457","7.0","5198399457"
"1058","5272957486","5.1","5272957486"
"1059","9372915254","5.1","9372915254"
"1060","9251007651","0.30000000000000004","9251007651"
"1061","9409986619","0.30000000000000004","9409986619"
"1062","9409986611","0.30000000000000004","9409986611"
"1063","5198399461","6.0","5198399461"
"1064","9251007636","3.0","9251007636"
"1065","9251007639","6.0","9251007639"
"1066","3646230737","4.0","3646230737"
"1067","1470920691","7.0","1470920691"
"1068","9251007640","7.0","9251007640"
"1069","9100747371","5.5","9100747371"
"1070","1471840719","7.0","1471840719"
"1071","3646230730","4.0","3646230730"
"1072","3646230744","1.0","3646230744"
"1073","3646230728","3.0","3646230728"
"1074","1471840720","6.0","1471840720"
"1075","9251007648","2.2","9251007648"
"1076","5272957488","5.1","5272957488"
"1077","3069395736","6.0","3069395736"
"1078","9392434584","1.0","9392434584"
"1079","9251007632","4.0","9251007632"
"1080","1470920701","8.5","1470920701"
"1081","3646230732","4.0","3646230732"
"1082","9251007635","4.0","9251007635"
"1083","9088358321","7.6","9088358321"
"1084","1470929939","7.7","1470929939"
"1085","9967427402","8.0","9967427402"
"1086","9208060937","0.30000000000000004","9208060937"
"1087","1470932227","8.5","1470932227"
"1088","1470932235","9.5","1470932235"
"1089","9967427368","8.0","9967427368"
"1090","9967427401","2.0","9967427401"
"1091","9967427399","8.0","9967427399"
"1092","9208060940","0.4","9208060940"
"1093","9088358317","0.30000000000000004","9088358317"
"1094","1470929951","7.6","1470929951"
"1095","9208060931","7.6","9208060931"
"1096","9208060935","0.30000000000000004","9208060935"
"1097","9251007922","7.6","9251007922"
"1098","5272957436","2.1","5272957436"
"1099","9205056559","7.6","9205056559"
"1100","9251007926","0.1","9251007926"
"1101","5272957442","0.7","5272957442"
"1102","5272957443","2.5","5272957443"
"1103","1470932259","5.0","1470932259"
"1104","1470932261","2.6","1470932261"
"1105","9205056535","2.5","9205056535"
"1106","5272957434","2.6","5272957434"
"1107","5272957011","2.5","5272957011"
"1108","5272957440","1.5","5272957440"
"1109","9967427336","2.5","9967427336"
"1110","9967427333","2.0","9967427333"
"1111","9205056606","0.30000000000000004","9205056606"
"1112","9967427359","1.5","9967427359"
"1113","5272957427","2.5","5272957427"
"1114","5272957435","1.2000000000000002","5272957435"
"1115","9205056608","1.5","9205056608"
"1116","5272957446","0.7","5272957446"
"1117","9967427335","0.5","9967427335"
"1118","9409986558","0.4","9409986558"
"1119","5272957465","0.30000000000000004","5272957465"
"1120","5272957466","0.1","5272957466"
"1121","5272957581","0.30000000000000004","5272957581"
"1122","1471827147","7.0","1471827147"
"1123","1471827146","7.0","1471827146"
"1124","2575919449","5.1","2575919449"
"1125","1471827665","7.0","1471827665"
"1126","5267055390","2.1","5267055390"
"1127","1471827666","7.1","1471827666"
"1128","9100747459","2.2","9100747459"
"1129","3069353408","5.5","3069353408"
"1130","4955965917","2.5","4955965917"
"1131","5267055391","0.30000000000000004","5267055391"
"1132","3069353442","6.0","3069353442"
"1133","5267055395","0.30000000000000004","5267055395"
"1134","1471840981","3.0","1471840981"
"1135","9100747468","2.2","9100747468"
"1136","9100747458","0.6000000000000001","9100747458"
"1137","5267050965","2.1","5267050965"
"1138","5267050996","5.1","5267050996"
"1139","5267050962","2.1","5267050962"
"1140","5267050964","0.30000000000000004","5267050964"
"1141","3069353443","6.0","3069353443"
"1142","3646230729","7.0","3646230729"
"1143","3014834165","1.5","3014834165"
"1144","5198704519","2.5","5198704519"
"1145","9967420572","3.0","9967420572"
"1146","5272930625","1.5","5272930625"
"1147","1471841109","7.0","1471841109"
"1148","1471841107","7.0","1471841107"
"1149","9100747382","3.0","9100747382"
"1150","5272930622","1.5","5272930622"
"1151","1471841108","7.0","1471841108"
